Name,SecId,ISIN,"Inception 
Date","Monthly Return 
2022-10 
ZAR","Return (Day to Day) 
2022-10-01 
to 2022-11-01 
ZAR","Daily Return Index 
2022-09-30 
ZAR","Daily Return Index 
2022-10-01 
ZAR","Daily Return Index 
2022-10-02 
ZAR","Daily Return Index 
2022-10-03 
ZAR","Daily Return Index 
2022-10-04 
ZAR","Daily Return Index 
2022-10-05 
ZAR","Daily Return Index 
2022-10-06 
ZAR","Daily Return Index 
2022-10-07 
ZAR","Daily Return Index 
2022-10-08 
ZAR","Daily Return Index 
2022-10-09 
ZAR","Daily Return Index 
2022-10-10 
ZAR","Daily Return Index 
2022-10-11 
ZAR","Daily Return Index 
2022-10-12 
ZAR","Daily Return Index 
2022-10-13 
ZAR","Daily Return Index 
2022-10-14 
ZAR","Daily Return Index 
2022-10-15 
ZAR","Daily Return Index 
2022-10-16 
ZAR","Daily Return Index 
2022-10-17 
ZAR","Daily Return Index 
2022-10-18 
ZAR","Daily Return Index 
2022-10-19 
ZAR","Daily Return Index 
2022-10-20 
ZAR","Daily Return Index 
2022-10-21 
ZAR","Daily Return Index 
2022-10-22 
ZAR","Daily Return Index 
2022-10-23 
ZAR","Daily Return Index 
2022-10-24 
ZAR","Daily Return Index 
2022-10-25 
ZAR","Daily Return Index 
2022-10-26 
ZAR","Daily Return Index 
2022-10-27 
ZAR","Daily Return Index 
2022-10-28 
ZAR","Daily Return Index 
2022-10-29 
ZAR","Daily Return Index 
2022-10-30 
ZAR","Daily Return Index 
2022-10-31 
ZAR","Daily Return Index 
2022-11-01 
ZAR",P/B Ratio (TTM) (Long),P/B Ratio (TTM) (Short),P/C Ratio (TTM) (Long),P/C Ratio (TTM) (Short),P/E Ratio (TTM) (Long),"Dividend 
YTD",Dividend Yield (Long)
STANLIB Equity B5,F0000161HV,ZAE000289799,31/08/2020,5.2839,6.0595,301.9512,301.9512,301.9512,302.066,307.9968,311.3665,313.2753,311.9539,311.9539,311.9539,309.3703,307.2727,306.0448,305.1277,308.4111,308.4111,308.4111,308.3753,313.924,310.9069,308.6629,309.2777,309.2777,309.2777,308.7128,310.4493,315.2533,316.7161,315.8007,315.8007,315.8007,317.9061,320.2478,2.05,0.88,11.62,20.16,13.59,1.38,0.04
STANLIB Equity C3,F000015J9U,ZAE000288494,31/07/2020,5.2177,5.9818,308.2866,308.2866,308.2866,308.4063,314.37,317.7592,319.6796,318.3527,318.3527,318.3527,315.7598,313.6525,312.4195,311.499,314.8014,314.8014,314.8014,314.7698,320.3494,317.3178,315.0633,315.6828,315.6828,315.6828,315.1194,316.8666,321.6976,323.1697,322.251,322.251,322.251,324.3721,326.7277,2.05,0.88,11.62,20.16,13.59,4.03,0.04
STANLIB Equity R,F000002CFZ,ZAE000020087,02/01/1970,5.2053,5.9692,"2,261.93","2,261.93","2,261.93","2,262.78","2,306.55","2,331.41","2,345.50","2,335.75","2,335.75","2,335.75","2,316.68","2,301.20","2,292.14","2,285.37","2,309.60","2,309.60","2,309.60","2,309.34","2,350.29","2,328.02","2,311.46","2,316.00","2,316.00","2,316.00","2,311.83","2,324.65","2,360.10","2,370.89","2,364.14","2,364.14","2,364.14","2,379.67","2,396.95",2.05,0.88,11.62,20.16,13.59,3.72,0.04
STANLIB Global Equity FF B1,F000002S7Y,ZAE000122099,01/07/2008,6.6376,4.5904,4.1454,4.1454,4.1454,4.1133,4.1342,4.312,4.3128,4.3761,4.3761,4.3761,4.2478,4.2007,4.1737,4.1764,4.1505,4.1505,4.1505,4.081,4.1835,4.2696,4.2379,4.2477,4.2477,4.2477,4.2723,4.3505,4.3336,4.2996,4.3041,4.3041,4.3041,4.4206,4.3357,4.44,,18.51,,28.33,,0.01
STANLIB Global Equity FF B2,F00000WSB3,ZAE000213047,31/12/2015,6.0228,4.1788,4.8971,4.8971,4.8971,4.8631,4.8855,5.0749,5.0757,5.1433,5.1433,5.1433,5.0068,4.9566,4.928,4.931,4.9035,4.9035,4.9035,4.8296,4.9388,5.0306,4.9968,5.0074,5.0074,5.0074,5.0337,5.1171,5.0991,5.063,5.0679,5.0679,5.0679,5.1921,5.1017,4.44,,18.51,,28.33,,0.01
STANLIB Global Equity FF B3,F00000WSB4,ZAE000213054,31/12/2015,6.0095,4.1594,4.8006,4.8006,4.8006,4.7671,4.789,4.9752,4.976,5.0423,5.0423,5.0423,4.908,4.8587,4.8305,4.8333,4.8062,4.8062,4.8062,4.7335,4.8408,4.931,4.8978,4.9081,4.9081,4.9081,4.9339,5.0157,4.998,4.9624,4.9672,4.9672,4.9672,5.0891,5.0003,4.44,,18.51,,28.33,,0.01
STANLIB Global Equity FF B5,F000016O49,ZAE000296232,26/02/2021,6.034,4.1932,4.6103,4.6103,4.6103,4.5784,4.5995,4.7776,4.7784,4.8419,4.8419,4.8419,4.7137,4.6666,4.6397,4.6425,4.6167,4.6167,4.6167,4.5474,4.65,4.7364,4.7047,4.7146,4.7146,4.7146,4.7395,4.8178,4.801,4.767,4.7717,4.7717,4.7717,4.8885,4.8036,4.44,,18.51,,28.33,0.01,0.01
STANLIB Global Equity FF R,F000002S80,ZAE000051579,01/03/2004,6.2011,4.2883,4.4372,4.4372,4.4372,4.4051,4.426,4.6038,4.6046,4.6679,4.6679,4.6679,4.5396,4.4924,4.4655,4.4682,4.4423,4.4423,4.4423,4.3728,4.4753,4.5614,4.5297,4.5395,4.5395,4.5395,4.5641,4.6423,4.6254,4.5914,4.5959,4.5959,4.5959,4.7123,4.6275,4.44,,18.51,,28.33,,0.01
STANLIB Global Growth FF A,F00001DMP3,ZAE000308185,22/02/2022,3.4551,3.3453,0.8627,0.8627,0.8627,0.8501,0.8365,0.8801,0.8885,0.9009,0.9009,0.9009,0.8693,0.8578,0.8429,0.8479,0.83,0.83,0.83,0.8491,0.8523,0.8791,0.8656,0.86,0.86,0.86,0.8722,0.8825,0.8828,0.8837,0.888,0.888,0.888,0.8925,0.8916,,,,,,,
STANLIB Global Growth FF B1,F00001DMP4,ZAE000308193,22/02/2022,3.4514,3.3408,0.866,0.866,0.866,0.8534,0.8397,0.8833,0.8918,0.9041,0.9041,0.9041,0.8726,0.8611,0.8461,0.8512,0.8333,0.8333,0.8333,0.8524,0.8556,0.8824,0.8689,0.8633,0.8633,0.8633,0.8756,0.8858,0.8861,0.887,0.8913,0.8913,0.8913,0.8958,0.8949,,,,,,,
STANLIB Global Property FF B1,F000002S81,ZAE000060620,24/12/2004,6.9458,4.9884,4.5317,4.5317,4.5317,4.5959,4.5764,4.6683,4.6278,4.6163,4.6163,4.6163,4.533,4.5087,4.5695,4.579,4.5373,4.5373,4.5373,4.478,4.5811,4.6464,4.5708,4.6057,4.6057,4.6057,4.6042,4.6397,4.686,4.6904,4.728,4.728,4.728,4.8464,4.7577,1.48,,14.34,,26.95,,0.04
STANLIB Global Property FF B2,F00000WSB5,ZAE000213088,31/12/2015,6.6715,4.8041,4.2957,4.2957,4.2957,4.354,4.3364,4.4196,4.383,4.3728,4.3728,4.3728,4.2975,4.2755,4.3307,4.3393,4.3016,4.3016,4.3016,4.2481,4.3415,4.4006,4.3322,4.3639,4.3639,4.3639,4.3627,4.3949,4.4368,4.4409,4.4749,4.4749,4.4749,4.5823,4.5021,1.48,,14.34,,26.95,,0.04
STANLIB Global Property FF B3,F00000WSB6,ZAE000213096,31/12/2015,6.7861,4.8801,4.2021,4.2021,4.2021,4.2602,4.2426,4.3256,4.2891,4.2788,4.2788,4.2788,4.2036,4.1816,4.2366,4.2452,4.2076,4.2076,4.2076,4.1541,4.2473,4.3063,4.238,4.2695,4.2695,4.2695,4.2683,4.3004,4.3422,4.3463,4.3802,4.3802,4.3802,4.4873,4.4072,1.48,,14.34,,26.95,,0.04
STANLIB Global Property FF B5,F0000161HX,ZAE000290516,01/09/2020,6.5829,4.7466,5.3853,5.3853,5.3853,5.4573,5.4355,5.5382,5.4931,5.4805,5.4805,5.4805,5.3878,5.3607,5.4288,5.4394,5.393,5.393,5.393,5.3271,5.4423,5.5153,5.431,5.47,5.47,5.47,5.4687,5.5085,5.5602,5.5652,5.6072,5.6072,5.6072,5.7398,5.6409,1.48,,14.34,,26.95,0.02,0.04
STANLIB MM Diversified Eq FoF B1,F000002S8A,ZAE000084869,17/10/2006,5.3398,6.2738,4.3122,4.3122,4.3122,4.3041,4.3976,4.4308,4.4653,4.4365,4.4365,4.4365,4.4085,4.3787,4.3627,4.3366,4.4142,4.4142,4.4142,4.4097,4.4848,4.4476,4.4108,4.4017,4.4017,4.4017,4.4239,4.4262,4.4942,4.5271,4.5157,4.5157,4.5157,4.5425,4.5828,1.67,,9.52,,13.42,0.03,0.03
STANLIB MM Global Equity FF B1,F000002CUS,ZAE000025987,08/09/2000,8.3421,6.2753,4.6704,4.6704,4.6704,4.6394,4.6575,4.8313,4.8379,4.8745,4.8745,4.8745,4.7672,4.734,4.7164,4.7632,4.7541,4.7541,4.7541,4.7019,4.7914,4.8783,4.8568,4.8765,4.8765,4.8765,4.9139,4.9728,4.9468,4.9452,4.9505,4.9505,4.9505,5.06,4.9635,2.19,,11.33,,16.64,,0.02
STANLIB MM Global Equity FF B3,F000013V1Y,ZAE000267845,01/03/2019,7.8815,5.94,5.1365,5.1365,5.1365,5.1046,5.1235,5.3032,5.3101,5.348,5.348,5.348,5.2373,5.203,5.1849,5.2333,5.224,5.224,5.224,5.1702,5.2628,5.3527,5.3305,5.351,5.351,5.351,5.3899,5.4508,5.424,5.4224,5.4279,5.4279,5.4279,5.5414,5.4416,2.19,,11.33,,16.64,0.01,0.02
STANLIB MM Global Equity FF B4,F00001DEAW,ZAE000302519,01/12/2021,7.9425,6.0056,4.8643,4.8643,4.8643,4.8344,4.8524,5.0224,5.0291,5.065,5.065,5.065,4.9607,4.9283,4.9113,4.9572,4.9485,4.9485,4.9485,4.8979,4.9857,5.0708,5.05,5.0694,5.0694,5.0694,5.1065,5.1643,5.139,5.1376,5.143,5.143,5.143,5.2506,5.1564,2.19,,11.33,,16.64,0.05,0.02
STANLIB MM Global Equity FF R,F000002CV2,ZAE000067781,24/10/2005,8.1054,6.0971,4.7077,4.7077,4.7077,4.6773,4.6951,4.8652,4.8717,4.9076,4.9076,4.9076,4.8025,4.77,4.7528,4.7985,4.7897,4.7897,4.7897,4.7385,4.8262,4.9113,4.8902,4.9096,4.9096,4.9096,4.9462,5.0039,4.9784,4.9768,4.982,4.982,4.982,5.0893,4.9947,2.19,,11.33,,16.64,,0.02
STANLIB MM Property B1,F000002CHE,ZAE000044350,09/12/2002,10.1809,10.9166,9.2506,9.2506,9.2506,9.2462,9.4295,9.359,9.439,9.4829,9.4829,9.4829,9.6692,9.5574,9.5622,9.5251,9.7148,9.7148,9.7148,9.7736,10.0006,9.9443,10.0204,9.8675,9.8675,9.8675,9.8834,9.9365,10.0527,10.3496,10.2768,10.2768,10.2768,10.1924,10.2605,0.67,,12.46,,7.84,0.09,0.09
STANLIB MM Property B2,F000002CZB,ZAE000044368,09/12/2002,10.2218,10.9588,9.9442,9.9442,9.9442,9.9398,10.137,10.0613,10.1475,10.1948,10.1948,10.1948,10.3955,10.2754,10.2808,10.241,10.445,10.445,10.445,10.5086,10.7528,10.6924,10.7743,10.6101,10.6101,10.6101,10.6276,10.6849,10.8099,11.1291,11.051,11.051,11.051,10.9607,11.034,0.67,,12.46,,7.84,0.09,0.09
STANLIB MM Property B3,F000002CGT,ZAE000044376,09/12/2002,10.2844,11.0236,11.629,11.629,11.629,11.6245,11.8554,11.7671,11.8681,11.9236,11.9236,11.9236,12.159,12.0188,12.0253,11.979,12.2178,12.2178,12.2178,12.2929,12.5787,12.5083,12.6044,12.4126,12.4126,12.4126,12.4338,12.5009,12.6474,13.021,12.9299,12.9299,12.9299,12.825,12.9109,0.67,,12.46,,7.84,0.1,0.09
STANLIB MM SA Equity B1,F000002S8G,ZAE000027520,02/01/2001,4.4408,6.2063,16.0213,16.0213,16.0213,16.0912,16.5049,16.4529,16.5678,16.4107,16.4107,16.4107,16.4143,16.2925,16.2426,16.1124,16.4161,16.4161,16.4161,16.5016,16.7729,16.4508,16.2983,16.3252,16.3252,16.3252,16.2893,16.3191,16.652,16.7949,16.7169,16.7169,16.7169,16.7328,17.0156,1.47,,8.61,,11.91,0.18,0.04
STANLIB MM SA Equity B2,F000002S8H,ZAE000027512,02/01/2001,4.4704,6.2351,17.4644,17.4644,17.4644,17.5411,17.9918,17.9353,18.0607,17.8898,17.8898,17.8898,17.8943,17.7619,17.7078,17.5661,17.897,17.897,17.897,17.9906,18.2863,17.9358,17.7699,17.7994,17.7994,17.7994,17.7609,17.7935,18.1562,18.312,18.2273,18.2273,18.2273,18.2451,18.5533,1.47,,8.61,,11.91,0.2,0.04
STANLIB MM SA Equity B3,F000002S8I,ZAE000051603,01/03/2004,4.5337,6.2969,18.6368,18.6368,18.6368,18.7197,19.2,19.1403,19.2743,19.0927,19.0927,19.0927,19.0988,18.9583,18.9011,18.7507,19.1035,19.1035,19.1035,19.2045,19.5198,19.147,18.9709,19.0027,19.0027,19.0027,18.963,18.9982,19.3847,19.5511,19.4614,19.4614,19.4614,19.4817,19.8103,1.47,,8.61,,11.91,0.24,0.04
STANLIB Property Income B1,F000002S9U,ZAE000088993,02/01/2007,9.9458,10.4833,6.8935,6.8935,6.8935,6.8958,7.0337,6.9842,7.0393,7.0704,7.0704,7.0704,7.1973,7.1146,7.1238,7.0932,7.2372,7.2372,7.2372,7.2798,7.4495,7.4052,7.4588,7.3407,7.3407,7.3407,7.3533,7.3929,7.4783,7.7002,7.6489,7.6489,7.6489,7.5791,7.6161,0.7,,12.02,,7.44,0.08,0.09
STANLIB Property Income B2,F00000J725,ZAE000144341,01/04/2010,10.0484,10.5893,6.1862,6.1862,6.1862,6.1888,6.3128,6.2685,6.3182,6.3463,6.3463,6.3463,6.4608,6.3867,6.3953,6.368,6.4974,6.4974,6.4974,6.5363,6.6888,6.6492,6.6975,6.5917,6.5917,6.5917,6.6037,6.6394,6.7163,6.9156,6.8698,6.8698,6.8698,6.8078,6.8412,0.7,,12.02,,7.44,0.09,0.09
STANLIB Property Income B3,F000002S9X,ZAE000112751,02/01/2008,9.9867,10.5256,7.0358,7.0358,7.0358,7.0384,7.1793,7.1288,7.1852,7.217,7.217,7.217,7.3468,7.2624,7.272,7.2408,7.3879,7.3879,7.3879,7.4316,7.605,7.5598,7.6146,7.4941,7.4941,7.4941,7.5073,7.5479,7.6351,7.8616,7.8094,7.8094,7.8094,7.7384,7.7763,0.7,,12.02,,7.44,0.09,0.09
STANLIB Property Income C3,F000015J9T,ZAE000288502,31/07/2020,9.9613,10.4992,3.056,3.056,3.056,3.0571,3.1183,3.0963,3.1208,3.1346,3.1346,3.1346,3.1909,3.1542,3.1583,3.1448,3.2086,3.2086,3.2086,3.2276,3.3028,3.2832,3.3069,3.2546,3.2546,3.2546,3.2603,3.2778,3.3157,3.4141,3.3914,3.3914,3.3914,3.3605,3.3769,0.7,,12.02,,7.44,0.08,0.09
Starfunds.ai BCI Equity FoF A,F00001D66E,ZAE000303962,02/12/2021,5.2023,6.2032,0.9819,0.9819,0.9819,0.9863,1.0139,1.0072,1.0105,1.0057,1.0057,1.0057,1.0048,0.9971,0.9914,0.9913,1.0044,1.0044,1.0044,1.0032,1.02,1.0049,0.9993,1.0047,1.0047,1.0047,1.0114,1.0135,1.029,1.0385,1.0356,1.0356,1.0356,1.033,1.0428,1.3,,6.35,,11.2,0.01,0.05
Starfunds.ai BCI Property FoF A,F00001D66F,ZAE000303988,02/12/2021,8.6649,9.3297,0.8413,0.8413,0.8413,0.8412,0.8573,0.8524,0.8572,0.8597,0.8597,0.8597,0.8718,0.8632,0.8649,0.8616,0.8776,0.8776,0.8776,0.8816,0.8972,0.8934,0.8997,0.8881,0.8881,0.8881,0.8904,0.895,0.9029,0.9257,0.9209,0.9209,0.9209,0.9142,0.9198,0.67,,,,8.68,0.03,0.09
Steyn Capital Equity Prescient A1,F00000XTUZ,ZAE000222345,01/08/2016,5.8771,7.2857,1.0522,1.0522,1.0522,1.0607,1.0895,1.0792,1.0768,1.0642,1.0642,1.0642,1.0621,1.0569,1.0548,1.0506,1.0708,1.0708,1.0708,1.0689,1.0769,1.0662,1.0691,1.0705,1.0705,1.0705,1.0755,1.0863,1.1087,1.1126,1.115,1.115,1.115,1.114,1.1289,1.36,,6.29,,9.39,0.03,0.05
Steyn Capital Equity Prescient B1,F00000XTV0,ZAE000222352,01/08/2016,5.8974,7.3048,1.0901,1.0901,1.0901,1.0989,1.1288,1.1181,1.1156,1.1025,1.1025,1.1025,1.1005,1.0951,1.0929,1.0887,1.1096,1.1096,1.1096,1.1076,1.116,1.1048,1.1079,1.1093,1.1093,1.1093,1.1145,1.1256,1.1489,1.1531,1.1555,1.1555,1.1555,1.1544,1.1697,1.36,,6.29,,9.39,0.03,0.05
Steyn Capital Equity Prescient B2,F00000Z146,ZAE000243804,03/04/2017,5.9415,7.3553,1.0972,1.0972,1.0972,1.106,1.1362,1.1254,1.1229,1.1098,1.1098,1.1098,1.1077,1.1024,1.1001,1.0958,1.1169,1.1169,1.1169,1.115,1.1235,1.1122,1.1154,1.1168,1.1168,1.1168,1.1221,1.1333,1.1568,1.1609,1.1633,1.1633,1.1633,1.1624,1.1779,1.36,,6.29,,9.39,0.03,0.05
Steyn Capital Equity Prescient B3,F00000XTV1,ZAE000222360,01/08/2016,5.9812,7.3967,1.1535,1.1535,1.1535,1.1629,1.1946,1.1833,1.1807,1.1669,1.1669,1.1669,1.1648,1.1591,1.1568,1.1523,1.1745,1.1745,1.1745,1.1725,1.1814,1.1697,1.1729,1.1745,1.1745,1.1745,1.1802,1.1919,1.2165,1.221,1.2235,1.2235,1.2235,1.2225,1.2388,1.36,,6.29,,9.39,0.04,0.05
Steyn Capital Equity Prescient B4,F00000Z147,ZAE000243812,03/04/2017,5.9805,7.3956,1.1274,1.1274,1.1274,1.1365,1.1676,1.1565,1.154,1.1405,1.1405,1.1405,1.1385,1.1329,1.1305,1.1263,1.148,1.148,1.148,1.146,1.1547,1.1431,1.1464,1.1479,1.1479,1.1479,1.1534,1.1649,1.189,1.1932,1.1959,1.1959,1.1959,1.1949,1.2108,1.36,,6.29,,9.39,0.03,0.05
Steyn Capital Equity Prescient B5,F00001D299,ZAE000271342,01/11/2019,5.9654,7.3775,1.0261,1.0261,1.0261,1.0344,1.0626,1.0525,1.0502,1.038,1.038,1.038,1.0361,1.031,1.0289,1.025,1.0447,1.0447,1.0447,1.0429,1.0508,1.0404,1.0432,1.0446,1.0446,1.0446,1.0496,1.06,1.082,1.0858,1.0882,1.0882,1.0882,1.0873,1.1018,1.36,,6.29,,9.39,0.04,0.05
Stonehage Fleming Equity Prescient A1,F00000XBG2,ZAE000218004,01/06/2016,3.8451,5.4072,10.943,10.943,10.943,10.9054,11.1336,11.1903,11.3056,11.239,11.239,11.239,11.1503,11.1106,11.0676,11.0437,11.1888,11.1888,11.1888,11.1757,11.35,11.236,11.1792,11.1102,11.1102,11.1102,11.1557,11.1935,11.35,11.3905,11.2571,11.2571,11.2571,11.3638,11.5348,2.25,,13.1,,13.85,0.17,0.03
Stonehage Fleming Equity Prescient A2,F00000XBZC,ZAE000218012,01/06/2016,3.8801,5.4444,11.2263,11.2263,11.2263,11.1881,11.4222,11.4806,11.599,11.5308,11.5308,11.5308,11.4401,11.3996,11.3556,11.3312,11.4802,11.4802,11.4802,11.4671,11.6461,11.5292,11.471,11.4005,11.4005,11.4005,11.4474,11.4864,11.6472,11.6888,11.552,11.552,11.552,11.6619,11.8375,2.25,,13.1,,13.85,0.19,0.03
Stonehage Fleming Equity Prescient A3,F00000XBG3,ZAE000218020,01/06/2016,3.9057,5.4708,11.4342,11.4342,11.4342,11.3955,11.6341,11.6936,11.8143,11.745,11.745,11.745,11.6529,11.6118,11.567,11.5422,11.694,11.694,11.694,11.681,11.8634,11.7445,11.6854,11.6135,11.6135,11.6135,11.6616,11.7014,11.8652,11.9078,11.7685,11.7685,11.7685,11.8808,12.0597,2.25,,13.1,,13.85,0.21,0.03
Stonehage Fleming Equity Prescient A4,F00001CKOP,ZAE000299996,25/06/2021,3.8963,5.4609,10.4283,10.4283,10.4283,10.393,10.6106,10.6648,10.7748,10.7116,10.7116,10.7116,10.6276,10.5899,10.5491,10.5265,10.6649,10.6649,10.6649,10.6529,10.8192,10.7107,10.6568,10.5912,10.5912,10.5912,10.635,10.6713,10.8207,10.8594,10.7324,10.7324,10.7324,10.8346,10.9978,2.25,,13.1,,13.85,0.2,0.03
StonehageFlemingGlblBestIdeasEqPresFdrA1,F000011U4T,ZAE000263315,01/11/2018,4.7278,3.9787,15.2062,15.2062,15.2062,14.9897,15.082,15.6548,15.7159,15.7966,15.7966,15.7966,15.3203,15.1886,15.1737,15.3536,15.2649,15.2649,15.2649,15.059,15.4004,15.6601,15.5758,15.58,15.58,15.58,15.6909,15.9661,15.8713,15.7237,15.7037,15.7037,15.7037,15.9251,15.8112,7.67,,26.16,,37.26,,0.01
StonehageFlemingGlblBestIdeasEqPresFdrB1,F000011U4U,ZAE000263323,01/11/2018,4.7866,4.0392,15.6071,15.6071,15.6071,15.3858,15.4808,16.0691,16.132,16.2152,16.2152,16.2152,15.7272,15.5922,15.5772,15.7622,15.6713,15.6713,15.6713,15.4609,15.8117,16.0786,15.9923,15.9969,15.9969,15.9969,16.1117,16.3945,16.2975,16.1463,16.126,16.126,16.126,16.3542,16.2375,7.67,,26.16,,37.26,,0.01
Stylo Global Equity Prescient FoF A1,F00000YCA6,ZAE000232237,12/12/2016,5.9813,5.5621,1.8006,1.8006,1.8006,1.8072,1.8429,1.8488,1.8513,1.8308,1.8308,1.8308,1.8131,1.8018,1.8095,1.8377,1.8083,1.8083,1.8083,1.8243,1.8364,1.8425,1.8388,1.8499,1.8499,1.8499,1.8783,1.8868,1.8772,1.8591,1.8843,1.8843,1.8843,1.9083,1.9007,2.48,,12.42,,18.93,,0.02
Stylo Global Equity Prescient FoF B1,F00000YCA7,ZAE000232245,12/12/2016,5.9987,5.5798,1.8185,1.8185,1.8185,1.8252,1.8614,1.8672,1.8697,1.8491,1.8491,1.8491,1.8312,1.8199,1.8276,1.8561,1.8265,1.8265,1.8265,1.8426,1.8548,1.8611,1.8574,1.8686,1.8686,1.8686,1.8972,1.9058,1.8961,1.8779,1.9033,1.9033,1.9033,1.9276,1.92,2.48,,12.42,,18.93,,0.02
Stylo Global Equity Prescient FoF B2,F00000YCA8,ZAE000232252,12/12/2016,6.0017,5.583,1.8309,1.8309,1.8309,1.8376,1.874,1.8799,1.8824,1.8617,1.8617,1.8617,1.8437,1.8323,1.8402,1.8687,1.839,1.839,1.839,1.8552,1.8675,1.8737,1.87,1.8814,1.8814,1.8814,1.9102,1.919,1.9092,1.8909,1.9164,1.9164,1.9164,1.9408,1.9331,2.48,,12.42,,18.93,0,0.02
Stylo Global Equity Prescient FoF B3,F00000YCA9,ZAE000232260,12/12/2016,6.016,5.5973,1.855,1.855,1.855,1.8618,1.8987,1.9047,1.9073,1.8862,1.8862,1.8862,1.8679,1.8564,1.8644,1.8934,1.8633,1.8633,1.8633,1.8797,1.8922,1.8986,1.8948,1.9062,1.9062,1.9062,1.9355,1.9444,1.9345,1.9159,1.9418,1.9418,1.9418,1.9666,1.9588,2.48,,12.42,,18.93,0.01,0.02
Stylo Global Equity Prescient FoF B4,F00000ZW1V,ZAE000252649,28/11/2017,6.0198,5.6024,1.8228,1.8228,1.8228,1.8296,1.8658,1.8716,1.8743,1.8535,1.8535,1.8535,1.8356,1.8243,1.8321,1.8605,1.8309,1.8309,1.8309,1.8471,1.8595,1.8656,1.8619,1.8732,1.8732,1.8732,1.902,1.9106,1.9009,1.8826,1.9081,1.9081,1.9081,1.9325,1.9249,2.48,,12.42,,18.93,0.01,0.02
Stylo Global RealEstate Prescient FoF A1,F00000YCAA,ZAE000232195,12/12/2016,2.8864,2.7517,1.2825,1.2825,1.2825,1.2918,1.303,1.2938,1.2739,1.2624,1.2624,1.2624,1.2577,1.257,1.2588,1.2807,1.2472,1.2472,1.2472,1.2726,1.281,1.2644,1.2609,1.2748,1.2748,1.2748,1.2749,1.2982,1.2865,1.2847,1.3129,1.3129,1.3129,1.3195,1.3178,1.25,,11.49,,21.07,,0.04
Stylo Global RealEstate Prescient FoF B1,F00000YCAB,ZAE000232203,12/12/2016,2.8925,2.7675,1.295,1.295,1.295,1.3044,1.3158,1.3064,1.2864,1.2747,1.2747,1.2747,1.2699,1.2693,1.2713,1.2933,1.2594,1.2594,1.2594,1.2851,1.2936,1.2767,1.2733,1.2873,1.2873,1.2873,1.2875,1.3109,1.2992,1.2973,1.3259,1.3259,1.3259,1.3325,1.3309,1.25,,11.49,,21.07,,0.04
Stylo Global RealEstate Prescient FoF B2,F00000YCAC,ZAE000232229,12/12/2016,2.9018,2.7761,1.304,1.304,1.304,1.3134,1.3249,1.3155,1.2953,1.2836,1.2836,1.2836,1.2787,1.2781,1.2801,1.3022,1.2682,1.2682,1.2682,1.294,1.3026,1.2856,1.2822,1.2963,1.2963,1.2963,1.2965,1.3202,1.3083,1.3063,1.3352,1.3352,1.3352,1.3418,1.3402,1.25,,11.49,,21.07,,0.04
Stylo Global RealEstate Prescient FoF B3,F00000YCAD,ZAE000232211,12/12/2016,2.9153,2.7897,1.3217,1.3217,1.3217,1.3313,1.3429,1.3334,1.313,1.301,1.301,1.301,1.2962,1.2955,1.2975,1.32,1.2855,1.2855,1.2855,1.3117,1.3205,1.3033,1.2997,1.314,1.314,1.314,1.3142,1.3383,1.3263,1.3243,1.3534,1.3534,1.3534,1.3602,1.3585,1.25,,11.49,,21.07,,0.04
Stylo Global RealEstate Prescient FoF B4,F00000ZW1W,ZAE000252664,28/11/2017,2.9165,2.7913,1.2865,1.2865,1.2865,1.2959,1.3072,1.2979,1.278,1.2664,1.2664,1.2664,1.2617,1.261,1.263,1.2849,1.2513,1.2513,1.2513,1.2769,1.2853,1.2686,1.2652,1.2791,1.2791,1.2791,1.2793,1.3026,1.291,1.289,1.3175,1.3175,1.3175,1.324,1.3224,1.25,,11.49,,21.07,,0.04
Sygnia 4th Industrial Revolution Gl Eq A,F00000Y5TB,ZAE000227856,19/10/2016,8.8167,7.6333,2.138,2.138,2.138,2.1249,2.153,2.2519,2.2349,2.244,2.244,2.244,2.17,2.1524,2.1507,2.1526,2.1554,2.1554,2.1554,2.088,2.1543,2.2049,2.1791,2.1775,2.1775,2.1775,2.224,2.2359,2.2498,2.2517,2.2606,2.2606,2.2606,2.3265,2.3012,4.48,,16.96,,26.41,,0.01
Sygnia 4th Industrial Revolution Gl Eq B,F00000Y5TC,ZAE000227864,19/10/2016,8.4488,7.3099,2.2319,2.2319,2.2319,2.2188,2.2469,2.3458,2.3288,2.3379,2.3379,2.3379,2.2639,2.2463,2.2445,2.2464,2.2493,2.2493,2.2493,2.1819,2.2481,2.2988,2.2729,2.2713,2.2713,2.2713,2.318,2.3298,2.3437,2.3456,2.3545,2.3545,2.3545,2.4205,2.395,4.48,,16.96,,26.41,,0.01
Sygnia 4th Industrial Revolution Gl Eq R,F000015ADM,ZAE000227880,19/10/2016,8.3553,7.2445,2.2776,2.2776,2.2776,2.2646,2.2927,2.3917,2.3747,2.3839,2.3839,2.3839,2.31,2.2925,2.2908,2.2928,2.2957,2.2957,2.2957,2.2284,2.2947,2.3453,2.3196,2.3181,2.3181,2.3181,2.3648,2.3767,2.3906,2.3926,2.4016,2.4016,2.4016,2.4679,2.4426,4.48,,16.96,,26.41,,0.01
